,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 2, 2, 0)",0.00252524692193,0.000465298966934,0.000445585892712,0.000427083634023,0.00040967161519,0.000393249488234,0.000377729901789,0.000363036948173,0.000349104178625,0.00033587346371,0.00032329305026,0.000311317581625,0.000299906049044,0.000289020974675
"U(2, 2, 2, 1)",0.00252524692193,0.000465298966934,0.000439190395962,0.000415221291133,0.000393107693719,0.000372633764305,0.000353615707711,0.000335899051007,0.000319352035664,0.000303863387838,0.000289334433905,0.000275683956931,0.000262837888526,0.000250726902332
"U(2, 2, 2, 2)",0.00252524692193,0.000465298966934,0.000437078155768,0.000411188308471,0.000387329963341,0.000365275675273,0.000344830038838,0.000325826949855,0.000308123349735,0.000291597135156,0.000276139342418,0.000261659376679,0.000248074266031,0.000235306138395
"U(2, 2, 3, 0)",0.00252524692193,0.000465298966934,0.000443923218878,0.000423954871156,0.000405251652969,0.000387696375104,0.000371186590703,0.000355632880568,0.000340956642214,0.000327088868833,0.000313967860728,0.00030153954147,0.000289754813781,0.000278568599588
"U(2, 2, 3, 1)",0.00252524692193,0.000465298966934,0.000438234476737,0.000413379674818,0.000390448622899,0.000369222862115,0.000349515601003,0.000331168944027,0.000314047572835,0.00029803654491,0.000283033724365,0.000268954373867,0.000255721178633,0.000243261871945
"U(2, 2, 3, 2)",0.00252524692193,0.000465298966934,0.000435102476003,0.000407466825532,0.000382060707449,0.000358634266266,0.000336972320948,0.000316891664743,0.000298234222335,0.000280864941453,0.000264662941751,0.000249527972447,0.00023536791728,0.000222095964756
"Z(0, 1, 0, 1, 0, 0)",0.00252524692193,0.000465298966934,0.000465695125602,0.000465472078265,0.00046469377266,0.000463416100161,0.000461689533837,0.000459559654611,0.000457067691161,0.000454250914707,0.000451143175937,0.000447775062081,0.000444174489403,0.000440367021054
"Z(0, 1, 0, 1, 0, 1)",0.00252524692193,0.000465298966934,0.000473381192678,0.000479371547513,0.000483586775599,0.000486272343594,0.000487638511415,0.000487864316624,0.000487103422186,0.000485486828145,0.000483129565458,0.000480127882768,0.000476568007544,0.000472528713824
"Z(0, 1, 0, 1, 0, 2)",0.00252524692193,0.000465298966934,0.000463903408277,0.000462120886824,0.000459994920928,0.000457563664405,0.000454861217201,0.000451918031597,0.000448761347653,0.000445415519543,0.000441902423434,0.000438241644103,0.000434450869057,0.000430546130183
"Z(0, 1, 0, 1, 1, 0)",0.00252524692193,0.000465298966934,0.000471592013506,0.000477202028227,0.000482176432143,0.000486558050455,0.000490385958474,0.000493695845292,0.000496520420119,0.000498889708475,0.000500831430657,0.000502371167015,0.000503532694728,0.000504338201051
"Z(0, 1, 0, 1, 1, 1)",0.00252524692193,0.000465298966934,0.000460101846973,0.000455037131444,0.000450084216679,0.000445231934099,0.000440469452889,0.000435786298281,0.00043117248138,0.000426618726851,0.000422116143404,0.000417657317067,0.000413235035059,0.0004088421016
"Z(0, 1, 0, 1, 1, 2)",0.00252524692193,0.000465298966934,0.000463327469121,0.000461368173622,0.000459413828718,0.000457458470666,0.000455496864733,0.000453524448299,0.00045153727415,0.000449531963908,0.000447505641897,0.000445455922957,0.000443380810157,0.000441278650355
