,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 0, 3, 2)",215039,376060,376060,376060,376060,376060,376060,376060,376060,376060,376060,376060,376060,376060,376060
"Z(1, 0, 1, 1, 0, 0)",215039,254075,254075,254075,254075,254075,254075,254075,254075,254075,254075,254075,254075,254075,254075
"Z(1, 0, 1, 1, 0, 1)",215039,251355,251355,251355,251355,251355,251355,251355,251355,251355,251355,251355,251355,251355,251355
"Z(1, 0, 1, 1, 0, 2)",215039,209747,209747,209747,209747,209747,209747,209747,209747,209747,209747,209747,209747,209747,209747
"Z(1, 0, 1, 1, 1, 0)",215039,310924,310924,310924,310924,310924,310924,310924,310924,310924,310924,310924,310924,310924,310924
"Z(1, 0, 1, 1, 1, 1)",215039,239474,239474,239474,239474,239474,239474,239474,239474,239474,239474,239474,239474,239474,239474
"Z(1, 0, 1, 1, 1, 2)",215039,273283,273283,273283,273283,273283,273283,273283,273283,273283,273283,273283,273283,273283,273283
"Z(1, 0, 1, 1, 2, 0)",215039,302957,302957,302957,302957,302957,302957,302957,302957,302957,302957,302957,302957,302957,302957
"Z(1, 0, 1, 1, 2, 1)",215039,239555,239555,239555,239555,239555,239555,239555,239555,239555,239555,239555,239555,239555,239555
"Z(1, 0, 1, 1, 2, 2)",215039,331992,331992,331992,331992,331992,331992,331992,331992,331992,331992,331992,331992,331992,331992
"Z(1, 0, 1, 1, 3, 0)",215039,359970,359970,359970,359970,359970,359970,359970,359970,359970,359970,359970,359970,359970,359970
"Z(1, 0, 1, 1, 3, 1)",215039,297843,297843,297843,297843,297843,297843,297843,297843,297843,297843,297843,297843,297843,297843
