,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 0, 1, 1)",122542,134903,134903,134903,134903,134903,134903,134903,134903,134903,134903,134903,134903,134903,134903
"Z(1, 0, 1, 0, 1, 2)",122542,139224,139224,139224,139224,139224,139224,139224,139224,139224,139224,139224,139224,139224,139224
"Z(1, 0, 1, 0, 2, 0)",122542,150032,150032,150032,150032,150032,150032,150032,150032,150032,150032,150032,150032,150032,150032
"Z(1, 0, 1, 0, 2, 1)",122542,142614,142614,142614,142614,142614,142614,142614,142614,142614,142614,142614,142614,142614,142614
"Z(1, 0, 1, 0, 2, 2)",122542,156121,156121,156121,156121,156121,156121,156121,156121,156121,156121,156121,156121,156121,156121
"Z(1, 0, 1, 0, 3, 0)",122542,176633,176633,176633,176633,176633,176633,176633,176633,176633,176633,176633,176633,176633,176633
"Z(1, 0, 1, 0, 3, 1)",122542,168554,168554,168554,168554,168554,168554,168554,168554,168554,168554,168554,168554,168554,168554
"Z(1, 0, 1, 0, 3, 2)",122542,195594,195594,195594,195594,195594,195594,195594,195594,195594,195594,195594,195594,195594,195594
"Z(1, 0, 1, 1, 0, 0)",122542,140923,140923,140923,140923,140923,140923,140923,140923,140923,140923,140923,140923,140923,140923
"Z(1, 0, 1, 1, 0, 1)",122542,137896,137896,137896,137896,137896,137896,137896,137896,137896,137896,137896,137896,137896,137896
"Z(1, 0, 1, 1, 0, 2)",122542,121022,121022,121022,121022,121022,121022,121022,121022,121022,121022,121022,121022,121022,121022
"Z(1, 0, 1, 1, 1, 0)",122542,174418,174418,174418,174418,174418,174418,174418,174418,174418,174418,174418,174418,174418,174418
"Z(1, 0, 1, 1, 1, 1)",122542,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309,135309
"Z(1, 0, 1, 1, 1, 2)",122542,158094,158094,158094,158094,158094,158094,158094,158094,158094,158094,158094,158094,158094,158094
"Z(1, 0, 1, 1, 2, 0)",122542,170022,170022,170022,170022,170022,170022,170022,170022,170022,170022,170022,170022,170022,170022
"Z(1, 0, 1, 1, 2, 1)",122542,143018,143018,143018,143018,143018,143018,143018,143018,143018,143018,143018,143018,143018,143018
"Z(1, 0, 1, 1, 2, 2)",122542,177378,177378,177378,177378,177378,177378,177378,177378,177378,177378,177378,177378,177378,177378
"Z(1, 0, 1, 1, 3, 0)",122542,203575,203575,203575,203575,203575,203575,203575,203575,203575,203575,203575,203575,203575,203575
"Z(1, 0, 1, 1, 3, 1)",122542,169173,169173,169173,169173,169173,169173,169173,169173,169173,169173,169173,169173,169173,169173
