,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 1, 2, 2)",215039,118746,115700,112842,110148,107571,105122,102793,100577,98465,96441,94492,92623,90833,89101
"Z(0, 2, 1, 1, 3, 0)",215039,251556,246679,242131,237866,233789,229929,226272,222808,219520,216377,213352,210460,207701,205033
"Z(0, 2, 1, 1, 3, 1)",215039,29360,28503,27703,26953,26240,25567,24931,24330,23760,23219,22701,22208,21739,21289
"Z(0, 2, 1, 1, 3, 2)",215039,185358,181984,178842,175899,173085,170423,167903,165516,163253,161089,159005,157014,155114,153275
"Z(1, 0, 0, 1, 0, 0)",215039,159836,156758,153906,151249,148726,146355,144126,142031,140060,138191,136408,134719,133125,131596
"Z(1, 0, 0, 1, 0, 1)",215039,112875,109632,106601,103756,101051,98495,96078,93792,91626,89565,87594,85719,83936,82225
"Z(1, 0, 0, 1, 0, 2)",215039,44608,43122,41728,40416,39165,37981,36857,35790,34776,33807,32880,31993,31147,30333
"Z(1, 0, 0, 1, 1, 0)",215039,229219,223566,218282,213318,208584,204103,199858,195836,192021,188379,184888,181557,178383,175327
"Z(1, 0, 0, 1, 1, 1)",215039,156532,151857,147465,143320,139359,135597,132019,128614,125371,122266,119281,116423,113688,111050
"Z(1, 0, 0, 1, 1, 2)",215039,118817,115040,111488,108136,104933,101890,98994,96238,93611,91094,88676,86359,84140,82000
"Z(1, 0, 0, 1, 2, 0)",215039,244350,237963,231970,226319,220914,215781,210899,206256,201834,197598,193523,189620,185885,182277
"Z(1, 0, 0, 1, 2, 1)",215039,161491,156746,152282,148066,144031,140193,136537,133054,129730,126543,123474,120530,117707,114980
"Z(1, 0, 0, 1, 2, 2)",215039,192144,186126,180464,175114,169999,165134,160500,156086,151875,147838,143954,140229,136659,133212
"Z(1, 0, 0, 1, 3, 0)",215039,528911,519979,511588,503656,493661,484095,474985,466308,458031,450080,442404,435033,427963,421105
"Z(1, 0, 0, 1, 3, 1)",215039,365038,355944,347399,339328,331592,324227,317209,310518,304130,297994,292073,286385,280926,275636
"Z(1, 0, 0, 1, 3, 2)",215039,540270,544639,547006,539377,531900,523137,512493,502338,492638,483310,474299,465633,457310,449232
"Z(1, 0, 1, 0, 0, 0)",215039,500798,492265,484501,477420,470833,464802,459172,452956,447219,441894,436934,432371,427940,423232
"Z(1, 0, 1, 0, 0, 1)",215039,295561,290896,286113,281749,277688,273963,270552,267439,263988,260686,257612,254782,252190,249783
"Z(1, 0, 1, 0, 0, 2)",215039,98020,95552,93248,91086,89029,87085,85246,83507,81861,80292,78790,77361,76001,74694
