,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 0, 3, 2)",215039,318484,320129,321696,323197,324623,325989,327296,328698,330045,331330,332560,333729,334836,336059
"Z(0, 1, 1, 1, 0, 0)",215039,153095,153157,153149,153079,152945,152756,152516,152226,151887,151501,151075,150606,150096,149551
"Z(0, 1, 1, 1, 0, 1)",215039,150080,149440,148593,147574,146409,145125,143741,142272,140730,139127,137475,135780,134048,132290
"Z(0, 1, 1, 1, 0, 2)",215039,149093,147562,146010,144443,142859,141266,139666,138060,136447,134830,133213,131593,129973,128355
"Z(0, 1, 1, 1, 1, 0)",215039,192670,193526,194419,195466,196436,197336,198169,198934,199632,200317,201167,201946,202656,203302
"Z(0, 1, 1, 1, 1, 1)",215039,150002,148814,147598,146361,145101,143828,142542,141245,139938,138621,137298,135969,134633,133294
"Z(0, 1, 1, 1, 1, 2)",215039,163715,164568,165342,166044,166669,167330,168132,168860,169516,170100,170619,171279,172050,172749
"Z(0, 1, 1, 1, 2, 0)",215039,197467,198415,199304,200157,201146,202084,202973,203811,204598,205334,206065,206881,207645,208364
"Z(0, 1, 1, 1, 2, 1)",215039,149747,148556,147304,146005,144666,143299,141909,140502,139080,137646,136208,134763,133315,131868
"Z(0, 1, 1, 1, 2, 2)",215039,202981,203877,204835,205948,206975,207925,208801,209601,210327,211031,211934,212758,213506,214182
"Z(0, 1, 1, 1, 3, 0)",215039,388897,390771,392559,394463,396285,398039,399728,401349,402900,404419,406004,407521,408969,410358
"Z(0, 1, 1, 1, 3, 1)",215039,159188,160005,160692,161264,162385,163388,164250,164981,165592,166091,166491,166796,167011,167148
"Z(0, 1, 1, 1, 3, 2)",215039,403964,405914,407771,409695,411608,413447,415214,416905,418521,420061,421696,423288,424804,426256
"Z(0, 2, 0, 1, 0, 0)",215039,147661,145465,143295,141153,139036,136948,134890,132860,130855,128877,126927,125002,123102,121228
"Z(0, 2, 0, 1, 0, 1)",215039,144046,140097,136325,132714,129248,125918,122713,119622,116638,113753,110964,108261,105641,103101
"Z(0, 2, 0, 1, 0, 2)",215039,152302,151979,151617,151221,150789,150329,149842,149328,148787,148220,147632,147020,146384,145730
"Z(0, 2, 0, 1, 1, 0)",215039,147718,145525,143363,141235,139135,137070,135038,133037,131066,129125,127215,125333,123478,121652
"Z(0, 2, 0, 1, 1, 1)",215039,145130,141752,138488,135333,132275,129314,126443,123656,120947,118312,115749,113254,110822,108453
"Z(0, 2, 0, 1, 1, 2)",215039,149777,148463,147137,145802,144458,143109,141759,140405,139049,137691,136335,134977,133619,132264
"Z(0, 2, 0, 1, 2, 0)",215039,147852,145728,143629,141557,139508,137489,135498,133535,131597,129686,127802,125942,124107,122298
"Z(0, 2, 0, 1, 2, 1)",215039,144346,140609,137012,133546,130199,126967,123842,120816,117884,115039,112279,109598,106991,104459
"Z(0, 2, 0, 1, 2, 2)",215039,144985,141516,138172,134949,131834,128825,125916,123100,120369,117721,115152,112657,110231,107874
