,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 1, 2, 1)",221677,64009,61100,58379,55829,53444,51206,49101,47115,45238,43466,41789,40196,38682,37251
"Z(0, 1, 1, 1, 2, 2)",221677,561891,545223,529551,514789,500946,487900,475582,463889,452769,442229,432190,422592,413398,404681
"Z(0, 1, 1, 1, 3, 0)",221677,177822,170932,164462,158375,152666,147288,142213,137404,132839,128515,124403,120482,116736,113183
"Z(0, 1, 1, 1, 3, 1)",221677,131910,126490,121407,116633,112159,107950,103984,100231,96675,93310,90115,87074,84173,81425
"Z(0, 1, 1, 1, 3, 2)",221677,690233,703597,715006,724811,733408,740949,747599,753420,758525,763089,767131,770674,773762,776638
"Z(0, 2, 0, 1, 0, 0)",221677,23878,22892,21974,21117,20320,19576,18880,18227,17612,17035,16491,15977,15491,15034
"Z(0, 2, 0, 1, 0, 1)",221677,10379,9856,9370,8917,8496,8102,7735,7390,7065,6761,6475,6205,5949,5709
"Z(0, 2, 0, 1, 0, 2)",221677,75913,73172,70602,68188,65926,63800,61796,59900,58102,56401,54786,53246,51777,50386
"Z(0, 2, 0, 1, 1, 0)",221677,15473,14714,14008,13350,12739,12167,11634,11133,10662,10221,9805,9413,9043,8695
"Z(0, 2, 0, 1, 1, 1)",221677,23912,22770,21703,20706,19776,18905,18087,17318,16593,15910,15264,14653,14074,13527
"Z(0, 2, 0, 1, 1, 2)",221677,161333,156184,151346,146792,142520,138496,134697,131093,127668,124421,121331,118378,115552,112871
"Z(0, 2, 0, 1, 2, 0)",221677,9392,8890,8423,7989,7586,7210,6859,6531,6223,5934,5663,5408,5167,4941
"Z(0, 2, 0, 1, 2, 1)",221677,7348,6933,6547,6190,5858,5549,5262,4993,4741,4506,4285,4077,3882,3699
"Z(0, 2, 0, 1, 2, 2)",221677,32651,31533,30489,29512,28602,27749,26950,26197,25486,24816,24183,23582,23011,22473
"Z(0, 2, 0, 1, 3, 0)",221677,17096,16306,15569,14880,14238,13636,13072,12541,12040,11569,11123,10701,10301,9923
"Z(0, 2, 0, 1, 3, 1)",221677,7158,6800,6467,6157,5869,5600,5348,5112,4891,4683,4487,4303,4128,3964
"Z(0, 2, 0, 1, 3, 2)",221677,168156,164282,160656,157264,154111,151164,148405,145803,143346,141026,138810,136707,134707,132835
"Z(0, 2, 1, 0, 0, 0)",221677,29929,28882,27908,26999,26154,25366,24629,23937,23286,22675,22100,21556,21042,20559
"Z(0, 2, 1, 0, 0, 1)",221677,10898,10370,9879,9421,8996,8599,8228,7880,7553,7246,6957,6685,6428,6186
"Z(0, 2, 1, 0, 0, 2)",221677,88926,85803,82874,80122,77544,75119,72834,70670,68619,66677,64833,63075,61397,59808
"Z(0, 2, 1, 0, 1, 0)",221677,17843,17069,16349,15678,15055,14473,13930,13421,12943,12494,12073,11675,11299,10947
"Z(0, 2, 1, 0, 1, 1)",221677,24522,23370,22296,21291,20354,19476,18653,17879,17148,16461,15811,15197,14614,14064
"Z(0, 2, 1, 0, 1, 2)",221677,176056,170504,165287,160377,155772,151435,147341,143458,139767,136270,132941,129761,126718,123832
"Z(0, 2, 1, 0, 2, 0)",221677,9876,9373,8906,8471,8068,7692,7341,7012,6704,6415,6144,5888,5647,5420
"Z(0, 2, 1, 0, 2, 1)",221677,7421,7004,6617,6257,5924,5614,5325,5055,4802,4566,4344,4135,3939,3755
"Z(0, 2, 1, 0, 2, 2)",221677,33860,32665,31549,30504,29530,28618,27763,26956,26195,25477,24799,24156,23544,22968
"Z(0, 2, 1, 0, 3, 0)",221677,20363,19498,18689,17933,17227,16566,15945,15360,14808,14287,13795,13329,12885,12467
"Z(0, 2, 1, 0, 3, 1)",221677,7349,6987,6650,6336,6045,5773,5518,5279,5055,4845,4647,4459,4283,4116
"Z(0, 2, 1, 0, 3, 2)",221677,157623,153880,150369,147071,143991,141098,138378,135801,133357,131049,128856,126765,124764,122878
"Z(0, 2, 1, 1, 0, 0)",221677,20416,19421,18494,17629,16823,16069,15363,14700,14075,13488,12935,12412,11916,11450
"Z(0, 2, 1, 1, 0, 1)",221677,10238,9711,9220,8763,8337,7940,7568,7220,6892,6584,6294,6021,5762,5519
"Z(0, 2, 1, 1, 0, 2)",221677,103081,99575,96285,93192,90296,87571,85003,82571,80263,78080,76005,74027,72137,70348
"Z(0, 2, 1, 1, 1, 0)",221677,16714,15881,15105,14381,13707,13077,12486,11932,11410,10920,10457,10020,9607,9218
"Z(0, 2, 1, 1, 1, 1)",221677,24202,23045,21965,20955,20012,19130,18301,17521,16785,16093,15438,14818,14229,13674
"Z(0, 2, 1, 1, 1, 2)",221677,206647,200380,194491,188946,183749,178854,174233,169849,165683,161735,157977,154386,150948,147689
"Z(0, 2, 1, 1, 2, 0)",221677,10667,10118,9609,9134,8692,8280,7896,7535,7196,6878,6578,6296,6030,5779
"Z(0, 2, 1, 1, 2, 1)",221677,7461,7041,6652,6291,5956,5644,5354,5082,4828,4590,4367,4157,3959,3774
"Z(0, 2, 1, 1, 2, 2)",221677,39075,37750,36512,35354,34275,33264,32316,31423,30579,29785,29034,28322,27644,27006
