,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 1, 1, 2)",122542,304047,300093,296381,292696,289210,285877,282757,279805,277010,274339,271594,268506,265521,262652
"Z(0, 2, 1, 1, 2, 0)",122542,249804,243941,238381,233106,228124,223343,218806,214471,210325,206339,202529,198842,195277,191838
"Z(0, 2, 1, 1, 2, 1)",122542,91476,89384,87404,85530,83764,82073,80471,78944,77487,76090,74757,73469,72226,71029
"Z(0, 2, 1, 1, 2, 2)",122542,127147,124202,121413,118772,116281,113894,111632,109475,107415,105437,103549,101726,99964,98268
"Z(0, 2, 1, 1, 3, 0)",122542,183463,179208,175180,171367,167773,164331,161072,157964,154999,152154,149441,146821,144293,141860
"Z(0, 2, 1, 1, 3, 1)",122542,65360,63879,62481,61162,59923,58739,57623,56561,55552,54587,53670,52787,51938,51123
"Z(0, 2, 1, 1, 3, 2)",122542,95178,93453,91833,90314,88898,87551,86290,85100,83977,82908,81902,80937,80013,79132
"Z(1, 0, 0, 1, 0, 0)",122542,151291,149065,146840,144439,142281,140304,138531,136932,135498,134110,132521,131068,129746,128556
"Z(1, 0, 0, 1, 0, 1)",122542,58007,56792,55650,54577,53574,52621,51726,50879,50079,49317,48598,47909,47249,46620
"Z(1, 0, 0, 1, 0, 2)",122542,27772,27146,26556,26000,25479,24982,24514,24070,23649,23246,22865,22498,22145,21808
"Z(1, 0, 0, 1, 1, 0)",122542,171421,168777,166178,163665,161354,159181,157176,155311,153577,151828,150148,148560,147063,145661
"Z(1, 0, 0, 1, 1, 1)",122542,97269,94753,92375,90128,88011,85990,84078,82259,80527,78870,77293,75776,74316,72916
"Z(1, 0, 0, 1, 1, 2)",122542,36874,35763,34714,33724,32793,31907,31069,30274,29518,28796,28110,27453,26821,26217
"Z(1, 0, 0, 1, 2, 0)",122542,138969,135958,133134,130485,128016,125674,123481,121415,119468,117621,115884,114227,112648,111149
"Z(1, 0, 0, 1, 2, 1)",122542,122567,119070,115757,112618,109653,106817,104128,101562,99114,96766,94526,92367,90286,88286
"Z(1, 0, 0, 1, 2, 2)",122542,75834,73297,70896,68622,66474,64421,62475,60619,58849,57155,55537,53982,52486,51050
"Z(1, 0, 0, 1, 3, 0)",122542,297223,292925,288798,282725,276814,271149,265781,260661,255772,251081,246605,242282,238109,234093
"Z(1, 0, 0, 1, 3, 1)",122542,308178,308789,309215,309495,305509,301256,297202,292222,286939,281856,276992,272280,267715,263308
"Z(1, 0, 0, 1, 3, 2)",122542,234776,228581,222698,217111,211822,206746,201920,197303,192882,188630,184559,180621,176811,173136
"Z(1, 0, 1, 0, 0, 0)",122542,204958,201673,198714,196063,193725,190798,188082,185631,183429,181447,179696,178094,176025,174158
"Z(1, 0, 1, 0, 0, 1)",122542,66295,65079,63940,62874,61885,60946,60071,59248,58473,57740,57052,56396,55770,55177
"Z(1, 0, 1, 0, 0, 2)",122542,38246,37225,36263,35355,34502,33689,32922,32194,31501,30840,30212,29609,29030,28476
"Z(1, 0, 1, 0, 1, 0)",122542,269861,265529,261510,257790,254381,251060,247726,244620,241729,239021,236517,234158,231668,229309
"Z(1, 0, 1, 0, 1, 1)",122542,107619,105073,102672,100409,98284,96259,94350,92538,90819,89179,87623,86129,84695,83325
"Z(1, 0, 1, 0, 1, 2)",122542,89154,86486,83961,81570,79314,77157,75114,73167,71310,69532,67836,66204,64634,63126
"Z(1, 0, 1, 0, 2, 0)",122542,258310,253917,249818,245996,242464,239125,236028,233130,230419,227866,225488,223193,220815,218572
"Z(1, 0, 1, 0, 2, 1)",122542,134732,131115,127693,124454,121399,118479,115714,113080,110569,108164,105873,103666,101542,99502
