,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 0, 1, 2, 2)",221677,73877,71376,68996,66727,64561,62492,60513,58618,56802,55062,53393,51791,50253,48775
"Z(0, 2, 0, 1, 3, 0)",221677,67691,65078,62600,60248,58011,55881,53850,51911,50059,48288,46594,44972,43418,41929
"Z(0, 2, 0, 1, 3, 1)",221677,56948,54139,51515,49056,46745,44569,42516,40576,38742,37005,35360,33799,32317,30911
"Z(0, 2, 0, 1, 3, 2)",221677,104261,102093,100085,98218,96478,94855,93337,91917,90587,89340,88171,87073,86042,85074
"Z(0, 2, 1, 0, 0, 0)",221677,75205,72737,70379,68124,65964,63894,61908,60001,58169,56407,54713,53083,51513,50002
"Z(0, 2, 1, 0, 0, 1)",221677,61722,58970,56393,53972,51689,49533,47492,45556,43719,41973,40312,38730,37223,35785
"Z(0, 2, 1, 0, 0, 2)",221677,106810,104673,102607,100607,98670,96791,94968,93197,91477,89804,88177,86594,85052,83550
"Z(0, 2, 1, 0, 1, 0)",221677,69911,67359,64928,62610,60395,58277,56251,54309,52448,50662,48949,47303,45723,44203
"Z(0, 2, 1, 0, 1, 1)",221677,77218,74742,72373,70102,67923,65830,63817,61880,60015,58217,56483,54811,53196,51637
"Z(0, 2, 1, 0, 1, 2)",221677,139266,137494,135768,134088,132451,130853,129294,127771,126282,124826,123402,122007,120641,119303
"Z(0, 2, 1, 0, 2, 0)",221677,63096,60431,57912,55525,53259,51106,49057,47105,45243,43467,41770,40149,38599,37117
"Z(0, 2, 1, 0, 2, 1)",221677,61444,58754,56214,53812,51534,49372,47317,45360,43496,41720,40024,38405,36859,35382
"Z(0, 2, 1, 0, 2, 2)",221677,75793,73315,70952,68697,66541,64478,62501,60606,58787,57041,55363,53750,52200,50708
"Z(0, 2, 1, 0, 3, 0)",221677,68257,65647,63175,60830,58601,56480,54459,52531,50691,48932,47251,45643,44103,42628
"Z(0, 2, 1, 0, 3, 1)",221677,57010,54202,51580,49121,46811,44635,42583,40644,38810,37074,35429,33868,32387,30981
"Z(0, 2, 1, 0, 3, 2)",221677,103176,100983,98943,97041,95263,93598,92036,90568,89189,87890,86666,85513,84425,83398
"Z(0, 2, 1, 1, 0, 0)",221677,75121,72631,70248,67964,65773,63668,61644,59697,57822,56016,54275,52596,50976,49412
"Z(0, 2, 1, 1, 0, 1)",221677,61663,58909,56330,53905,51620,49461,47417,45479,43638,41889,40225,38640,37130,35689
"Z(0, 2, 1, 1, 0, 2)",221677,112397,110326,108320,106376,104489,102658,100879,99149,97466,95827,94231,92676,91160,89682
"Z(0, 2, 1, 1, 1, 0)",221677,71039,68494,66066,63748,61531,59409,57375,55424,53552,51754,50026,48364,46766,45227
"Z(0, 2, 1, 1, 1, 1)",221677,77213,74735,72364,70092,67912,65817,63802,61864,59996,58197,56461,54787,53170,51609
"Z(0, 2, 1, 1, 1, 2)",221677,148729,147075,145464,143894,142363,140868,139407,137980,136583,135216,133877,132565,131279,130017
"Z(0, 2, 1, 1, 2, 0)",221677,64101,61448,58939,56559,54299,52150,50102,48150,46287,44508,42807,41181,39624,38135
"Z(0, 2, 1, 1, 2, 1)",221677,61465,58775,56235,53833,51556,49394,47338,45382,43518,41741,40046,38427,36881,35404
"Z(0, 2, 1, 1, 2, 2)",221677,78244,75799,73466,71237,69104,67060,65101,63220,61414,59678,58009,56403,54857,53369
"Z(0, 2, 1, 1, 3, 0)",221677,69863,67271,64815,62482,60264,58152,56137,54214,52376,50620,48938,47329,45786,44308
"Z(0, 2, 1, 1, 3, 1)",221677,57048,54241,51618,49160,46850,44675,42623,40685,38851,37115,35470,33910,32429,31023
"Z(0, 2, 1, 1, 3, 2)",221677,109240,107157,105225,103430,101757,100196,98736,97370,96090,94891,93766,92711,91720,90790
"Z(1, 0, 0, 1, 0, 0)",221677,410916,413957,416981,419997,423010,426027,429052,432089,435140,438208,441294,444400,447526,450674
"Z(1, 0, 0, 1, 0, 1)",221677,145348,143960,142509,141010,139471,137902,136310,134702,133083,131458,129831,128206,126585,124972
"Z(1, 0, 0, 1, 0, 2)",221677,91533,89292,87117,85006,82957,80968,79037,77162,75342,73574,71857,70189,68569,66995
"Z(1, 0, 0, 1, 1, 0)",221677,392957,396119,399181,402158,405066,407915,410715,413476,416205,418908,421592,424262,426922,429578
"Z(1, 0, 0, 1, 1, 1)",221677,150266,148662,147091,145551,144039,142554,141095,139660,138249,136861,135495,134150,132825,131521
"Z(1, 0, 0, 1, 1, 2)",221677,136438,134647,132864,131090,129326,127573,125830,124100,122383,120679,118989,117313,115652,114006
"Z(1, 0, 0, 1, 2, 0)",221677,257641,258151,258698,259282,259900,260552,261237,261953,262701,263478,264286,265123,265989,266883
"Z(1, 0, 0, 1, 2, 1)",221677,171227,170031,168748,167394,165981,164520,163018,161485,159925,158344,156747,155137,153519,151896
"Z(1, 0, 0, 1, 2, 2)",221677,219368,218503,217512,216410,215209,213919,212550,211110,209605,208042,206426,204764,203059,201316
"Z(1, 0, 0, 1, 3, 0)",221677,355634,357043,358381,359654,360869,362031,363146,364218,365252,366252,367221,368162,369080,369976
"Z(1, 0, 0, 1, 3, 1)",221677,233882,233135,232357,231549,230714,229854,228969,228061,227132,226182,225214,224227,223224,222205
"Z(1, 0, 0, 1, 3, 2)",221677,396173,397306,398366,399355,400273,401122,401903,402618,403269,403855,404379,404842,405245,405590
"Z(1, 0, 1, 0, 0, 0)",221677,313785,315193,316588,317979,319369,320765,322170,323588,325020,326470,327938,329427,330936,332467
"Z(1, 0, 1, 0, 0, 1)",221677,147735,146370,144943,143466,141948,140399,138826,137236,135633,134024,132412,130801,129193,127592
"Z(1, 0, 1, 0, 0, 2)",221677,96530,94353,92244,90201,88220,86300,84438,82633,80883,79185,77538,75941,74391,72887
"Z(1, 0, 1, 0, 1, 0)",221677,284033,284915,285682,286352,286938,287452,287905,288305,288660,288977,289262,289520,289756,289976
"Z(1, 0, 1, 0, 1, 1)",221677,149437,147778,146150,144549,142975,141426,139900,138396,136914,135452,134010,132587,131183,129797
"Z(1, 0, 1, 0, 1, 2)",221677,138800,137054,135318,133591,131875,130171,128479,126801,125136,123485,121848,120227,118621,117031
"Z(1, 0, 1, 0, 2, 0)",221677,200681,199878,199105,198359,197639,196942,196269,195616,194984,194371,193778,193202,192644,192103
"Z(1, 0, 1, 0, 2, 1)",221677,172312,171088,169776,168389,166941,165442,163901,162326,160721,159093,157447,155786,154114,152434
"Z(1, 0, 1, 0, 2, 2)",221677,223230,222401,221448,220385,219224,217975,216648,215249,213786,212264,210691,209069,207405,205702
"Z(1, 0, 1, 0, 3, 0)",221677,287332,287421,287431,287367,287237,287045,286797,286497,286149,285757,285324,284854,284350,283813
"Z(1, 0, 1, 0, 3, 1)",221677,235640,234866,234058,233217,232346,231446,230518,229564,228585,227583,226559,225514,224449,223365
"Z(1, 0, 1, 0, 3, 2)",221677,400157,401319,402411,403431,404382,405264,406080,406829,407513,408134,408692,409188,409624,410000
"Z(1, 0, 1, 1, 0, 0)",221677,162527,161235,159915,158571,157209,155833,154447,153053,151656,150256,148858,147463,146072,144688
"Z(1, 0, 1, 1, 0, 1)",221677,138625,137035,135380,133671,131919,130132,128320,126487,124639,122782,120919,119054,117191,115332
"Z(1, 0, 1, 1, 0, 2)",221677,104555,102473,100452,98490,96586,94737,92942,91199,89505,87861,86262,84710,83201,81734
"Z(1, 0, 1, 1, 1, 0)",221677,244707,244279,243715,243032,242242,241358,240390,239346,238233,237059,235830,234550,233226,231860
"Z(1, 0, 1, 1, 1, 1)",221677,146769,144984,143227,141494,139784,138096,136428,134780,133150,131537,129941,128361,126797,125248
